LS04451	site	swm.	art u. weise wie man lebt u. handelt, volksart, -brauch, gewohnheit, beschaffenheit	wie	2	0.5
LS04451	site	swm.	sanftes u. bescheidenes wesen, anstand	_	_	_
LS04452	sîte	swstf.	seite eines menschl. od. tierischen körpers (der teil desselben über der hüfte)	seite	2	0.4
LS04452	sîte	swstf.	seite,	seite	_	_
LS04452	sîte	swstf.	überh. fläche, seite, richtung von der einen od. andern seite eines körpers	seite	2	0.4
LS04453	sitec	adj.	sittig, ruhig, bescheiden, anständig,	sittig	3	0.5
LS04453	sitec	adj.	von tieren: ruhig, zahm, zutraulich	_	_	_
LS04456	sitec-heit	stf.	moralitas	moralitas	_	_
LS04457	sitec-lîche	adv.	auf sittige, ruhige, anständige weise	_	_	_
LS04458	sitel	f.	eine schlange,	eine	3	0.6
LS04459	site-lich	adj.	dem brauche gemäss	_	_	_
LS04459	site-lich	adj.	moralis	moralis	_	_
LS04459	site-lich	adj.	ruhig, milde, bescheiden, anständig:	_	_	_
LS04460	site-lîche	adv.	auf sittige, ruhige, gelassene, anständige weise	_	_	_
LS04460	site-lîche	adv.	dem brauche gemäss:	_	_	_
LS04460	site-lîche	adv.	langsam, sachte,	_	_	_
LS04460	site-lîche	adv.	moraliter	moraliter	_	_
LS04461	site-lîcheit	stf.	moralitas	moralitas	_	_
LS04464	sîtelinc	stm.	seitenverwanter	seitenverwanter	_	_
LS04465	sîtelingen	adv.	seitlings	seitlings	_	_
LS04466	sîtel-kandel	f.	ein seidel haltende	_	_	_
LS04468	sîten-hanc	stm.	dextrale	dextrale	_	_
LS04469	sîten-meʒʒer	stn.	cluniculus	cluniculus	_	_
LS04471	sîte-swër	swm.	schmerz in der seite	_	_	_
LS04472	sit-haftic	adj.	morosus	morosus	_	_
LS04475	sitich	stm.	papagei,	papagei	_	_
LS04477	sitich-korn	stn.	granacinctorium	granacinctorium	_	_
LS04478	sît-langes	adv.	längs	längs	_	_
LS04480	sît-spange	swf.	seitenspange, einfassung des schachbrettes	seitenspange	4	0.3333333333333333
LS04486	sitze-banc	stf.	bank zum sitzen	sitzen	4	0.4
LS04487	sitzel	stn.	podex	podex	_	_
LS04488	sitze-lich	adj.	sessibilis	sessibilis	_	_
LS04490	sitzen	stn.	das sitzen, wohnen	sitzen	0	0.0
LS04490	sitzen	stn.	das vorsitzen, der vorsitz	vorsitzen	3	0.3333333333333333
LS04490	sitzen	stn.	sitz, platz	sitz	2	0.3333333333333333
LS04489	sitzen	stv. I, 1	als richter od. herrscher sitzen: zu gericht sitzen.	sitzen	0	0.0
LS04489	sitzen	stv. I, 1	einen wohnsitz haben, ansässig sein, wohnen, sich aufhalten	einen	3	0.5
LS04489	sitzen	stv. I, 1	regieren:	regieren	_	_
LS04489	sitzen	stv. I, 1	sich im besitze befinden:	besitze	3	0.42857142857142855
LS04489	sitzen	stv. I, 1	sich setzen	setzen	1	0.16666666666666666
LS04489	sitzen	stv. I, 1	sitzend einnehmen, besitzen:	sitzend	1	0.14285714285714285
LS04491	sitzende	part. adj.	sitzend.	sitzend	_	_
LS04494	sitze-stat	stf.	podex	podex	_	_
LS04494	sitze-stat	stf.	residenz	residenz	_	_
LS04494	sitze-stat	stf.	stelle zum sitzen, discubitus	sitzen	5	0.5
LS04499	siuche	fm.	krankheit, seuche	seuche	1	0.16666666666666666
LS04499	siuche	stf.	krankheit, seuche	seuche	1	0.16666666666666666
LS04499	siuche	swm.	krankheit, seuche	seuche	1	0.16666666666666666
LS04500	siuchede	stf.	dasselbe	dasselbe	_	_
LS04501	siuche-læge	adj.	krank.	krank	_	_
LS04502	siuch-haft	adj.	dasselbe,	dasselbe	_	_
LS04504	siufte	swm.	seufzer.	seufzer	_	_
LS04505	siufte-bære	adj.	seufzen mit sich führend, voll seufzer, traurig, bejammernswert.	seufzer	7	0.5833333333333334
LS04505	siufte-bære	adj.	seufzend.	seufzend	_	_
LS04506	siufte-bërnde	part. adj.	dasselbe.	dasselbe	_	_
LS04507	siuftec	adj.	seufzend, mit seufzern verbunden	seufzend	4	0.5
LS04508	siufte-hûs	stn.	haus des seufzens, der klage.	seufzens	6	0.5454545454545454
LS04510	siuften	stn.	das seufzen, allgem.	seufzen	2	0.2857142857142857
LS04509	siuften	swv.	seufzen über, beseufzen, beklagen	seufzen	2	0.2857142857142857
LS04509	siuften	swv.	seufzen,	seufzen	_	_
LS04512	siufter	stm.	der seufzende.	_	_	_
LS04515	siuft-lîche	adv.	seufzend	seufzend	_	_
LS04516	siuftunge	stf.	das seufzen,	seufzen	5	0.5555555555555556
LS04523	siul-holz	stn.	holz zu säulen, stützbalken.	holz	5	0.5555555555555556
LS04525	siune	stn.	anblick den etw. gewährt, äusseres aussehen	_	_	_
LS04525	siune	stn.	das sehen, gesicht.	_	_	_
LS04526	siunec	adj.	sichtbar.	sichtbar	_	_
LS04528	siun-lich	adj.	sichtbar.	sichtbar	_	_
LS04529	siurde	stf.	schärfe, bitterkeit.	_	_	_
LS04530	siure	stf.	gegens. zu	_	_	_
LS04530	siure	stf.	sauerteig	sauerteig	_	_
LS04530	siure	swf.	gegens. zu	_	_	_
LS04531	siure	swf.	milbe, krätzmilbe,	milbe	3	0.6
LS04530	siure	swf.	sauerteig	sauerteig	_	_
LS04532	siuren	swv.	sûr machen,	_	_	_
LS04533	siurinc, -ges	stm.	verbitterter mensch, sauertopf.	_	_	_
LS04536	siut	stm.	die naht	_	_	_
LS04537	siuwele	swf.	pfrieme,	pfrieme	_	_
LS04538	siuwelîn	stn.	succula	succula	_	_
LS04539	siuwen	swv.	nähen,	nähen	_	_
LS04540	siuwîn	adj.	von einer sau,	_	_	_
LS04541	siuwisch	adj.	säuisch.	säuisch	_	_
LS04541	siuwisch	adv.	säuisch.	säuisch	_	_
LS04546	siz, -tzes	stm.	das sitzen, beisammensitzen.	sitzen	5	0.5
LS04546	siz, -tzes	stm.	sitz	sitz	_	_
LS04546	siz, -tzes	stm.	wohnsitz	wohnsitz	_	_
LS04547	skart	stf.	wache.	wache	_	_
LS04551	slac, -ges	stm.	bildl. für etw. schnell vorübergehendes od. vergebliches:	_	_	_
LS04551	slac, -ges	stm.	das niederschlagen, tötlicher schlag	_	_	_
LS04551	slac, -ges	stm.	der handschlag bei einem kaufe, kaufpreis	_	_	_
LS04551	slac, -ges	stm.	der holzschlag, das holzfällen	_	_	_
LS04551	slac, -ges	stm.	die durch einen schlag versehrte stelle, wunde	_	_	_
LS04551	slac, -ges	stm.	fall, sturz	_	_	_
LS04551	slac, -ges	stm.	hagelschlag	hagelschlag	_	_
LS04551	slac, -ges	stm.	herz-, pulsschlag	_	_	_
LS04551	slac, -ges	stm.	hufschlag	hufschlag	_	_
LS04551	slac, -ges	stm.	münzschlag, gepräge	_	_	_
LS04551	slac, -ges	stm.	plage, verderben, unfall, unglück,	plage	6	0.6
LS04551	slac, -ges	stm.	schlag der zunge:	_	_	_
LS04551	slac, -ges	stm.	schlag mit der hand, mit einem werkzeuge od. einer waffe	_	_	_
LS04551	slac, -ges	stm.	schlag,	schlag	_	_
LS04551	slac, -ges	stm.	schlagbaum, schranke,	_	_	_
LS04551	slac, -ges	stm.	schlagfluss,	schlagfluss	_	_
LS04551	slac, -ges	stm.	spur, fährte, weg	_	_	_
LS04551	slac, -ges	stm.	zum holzschlage bestimmte od. durch holzfällen gelichtete, urbar gemachte waldstelle:	_	_	_
LS04554	slach	adj.	schlaff, welk	schlaff	4	0.5714285714285714
LS04556	slac-man	stm.	schlagbaumwärter, zollerheber.	_	_	_
LS04557	slacsal	stn.	ölsamen, welcher zum auspressen	_	_	_
LS04558	slâde	f.	als flurname	_	_	_
LS04582	slæfer-lîche	adv.	einschläfernd	einschläfernd	_	_
LS04582	slæfer-lîche	adv.	schläfrig	schläfrig	_	_
LS04608	slæf-lîche	adv.	durch schlaf	_	_	_
LS04608	slæf-lîche	adv.	einschläfernd	einschläfernd	_	_
LS04560	slâf	stm.	schlaf,	schlaf	_	_
LS04560	slâf	stm.	schläfe,	schläfe	_	_
LS04561	slâf-âder	swf.	tempora	tempora	_	_
LS04562	slâfære	stm.	schläfer,	schläfer	_	_
LS04563	slâf-bærlîche	adv.	schläferig	schläferig	_	_
LS04564	slâf-begirde	stf.	sopor	sopor	_	_
LS04565	slâf-bein	stn.	tempus	tempus	_	_
LS04566	slâf-bette	stn.	cubile	cubile	_	_
LS04570	slâfec	adj.	schläferig	schläferig	_	_
LS04575	slâfen	stn.	das schlafen, der schlaf	schlafen	4	0.5
LS04574	slâfen	stv. red. I, 1	schlafen,	schlafen	_	_
LS04574	slâfen	stv. red. I, 1	schläfern:	schläfern	_	_
LS04578	slâfer-heit	stf.	sopor	sopor	_	_
LS04579	slâferic	adj.	schläfrig,	schläfrig	_	_
LS04583	slâfern	swv.	schläfern	schläfern	_	_
LS04583	slâfern	swv.	schläfrig werden, einschlafen.	schläfrig	6	0.6
LS04585	slâferunge	stf.	sopor	sopor	_	_
LS04587	slaffec-heit	stf.	schlaff-, trägheit	_	_	_
LS04588	slaffen	swv.	slaf sein od. werden	slaf	3	0.42857142857142855
LS04591	slafferinne	stf.	die schlaff, träge ist	_	_	_
LS04592	slaffunge	stf.	liquescentia	liquescentia	_	_
LS04593	slâf-gadem	stn.	schlafgemach,	schlafgemach	_	_
LS04595	slâf-gebët	stn.	schlafgebet	schlafgebet	_	_
LS04596	slâf-gëlt	stn.	schlaf-, nachtgeld	_	_	_
LS04597	slâf-genôʒ	stm.	schlafgenosse.	schlafgenosse	_	_
LS04598	slâf-geselle	swm.	dasselbe,	dasselbe	_	_
LS04598	slâf-geselle	swm.	schlafgenossin.	schlafgenossin	_	_
LS04599	slâf-geverte	swm.	dasselbe.	dasselbe	_	_
LS04601	slaf-heit	stf.	schlaffheit, trägheit	schlaffheit	3	0.2727272727272727
LS04602	slâf-huot	stm.	schlafmütze	schlafmütze	_	_
LS04603	slâf-hûs	stn.	schlafhaus, -gemach:	_	_	_
LS04605	slâf-kamere	f.	schlafkammer,	schlafkammer	_	_
LS04606	slâf-lachen	stn.	betttuch	betttuch	_	_
LS04607	slâf-lich	adj.	sompnolentus	sompnolentus	_	_
LS04609	slâf-luoc	stm.	verschlag zum schlafen	_	_	_
LS04610	slâfrëht	adj.	schläfrig	schläfrig	_	_
LS04612	slâf-roc	stm.	nachtkleid, schlafrock	schlafrock	6	0.6
LS04613	slâf-ruote	f.	in schlaf versetzende zauberrute.	_	_	_
LS04614	slâf-sache	stf.	bettzeug	bettzeug	_	_
LS04615	slâf-stat	stf.	schlafstätte	schlafstätte	_	_
LS04616	slâf-suht	stf.	letargia	letargia	_	_
LS04617	slâf-tiuvel	stm.	der alp.	_	_	_
LS04618	slâf-træge	adj.	träge vom schlafe	träge	7	0.5833333333333334
LS04619	slâf-trinken	stn.	bes. der jungen eheleuten in der brautnacht nach dem beilager gereichte trunk	_	_	_
LS04619	slâf-trinken	stn.	das trinken vor dem schlafengehen, schlaftrunk	trinken	6	0.46153846153846156
LS04620	slâf-trunc	stm.	dasselbe.	dasselbe	_	_
LS04621	slâfunge	stf.	das schlafen	_	_	_
LS04622	slâf-vrouwe	swf.	beischläferin	beischläferin	_	_
LS04623	slâf-wîp	stn.	dasselbe.	dasselbe	_	_
LS04627	slage	stf.	holzschlag:	holzschlag	_	_
LS04627	slage	stf.	schlag, niederschlag:	schlag	3	0.5
LS04627	slage	stf.	spur (bes. vom hufschlag der pferde), fährte, weg.	_	_	_
LS04627	slage	stf.	werkzeug zum schlagen, hammer, bengel,	schlagen	3	0.375
LS04627	slage	swf.	holzschlag:	holzschlag	_	_
LS04627	slage	swf.	schlag, niederschlag:	schlag	3	0.5
LS04627	slage	swf.	spur (bes. vom hufschlag der pferde), fährte, weg.	_	_	_
LS04627	slage	swf.	werkzeug zum schlagen, hammer, bengel,	schlagen	3	0.375
LS04628	slage-brâ	f.	palpebra	palpebra	_	_
LS04629	slage-brücke	f.	zugbrücke	zugbrücke	_	_
LS04633	slage-hûs	stn.	schlachthaus,	schlachthaus	_	_
LS04635	slage-lôt	stn.	schlaglot, feingehalt einer münze.	schlaglot	6	0.6
LS04637	slage-mâsel	swf.	livor	livor	_	_
LS04640	slagen	swv.	schlagen.	schlagen	_	_
LS04640	slagen	swv.	vom keuchen des verfolgten wildes	_	_	_
LS04641	slage-netze	stn.	glutinabulum	glutinabulum	_	_
LS04644	slages	gen. adv.	schlag auf schlag	_	_	_
LS04646	slage-schît	stn.	cilindrus	cilindrus	_	_
LS04647	slage-stube	swf.	münz-, prägstube.	prägstube	6	0.5454545454545454
LS04648	slage-vënster	stn.	compluvialis	compluvialis	_	_
LS04652	slah-boum	stm.	falanga	falanga	_	_
LS04655	slahen	stv. I, 4	darnieder schlagen, erschlagen, töten	schlagen	3	0.375
LS04655	slahen	stv. I, 4	durch handschlag als eigentum übergeben	_	_	_
LS04655	slahen	stv. I, 4	durch schlagen hervorbringen:	schlagen	3	0.375
LS04655	slahen	stv. I, 4	eine richtung nehmen, einen weg einschlagen, auf etw. treffen od. stossen	_	_	_
LS04655	slahen	stv. I, 4	einen schlag geben, schlagen,	schlagen	3	0.375
LS04655	slahen	stv. I, 4	schlachten,	schlachten	_	_
LS04655	slahen	stv. I, 4	schlagend befestigen	schlagend	4	0.4444444444444444
LS04655	slahen	stv. I, 4	schlagend bewegen	schlagend	4	0.4444444444444444
LS04655	slahen	stv. I, 4	schlagend gestalten, verfertigen, schmieden, prägen	schlagend	4	0.4444444444444444
LS04655	slahen	stv. I, 4	schlagend verarbeiten	schlagend	4	0.4444444444444444
LS04655	slahen	stv. I, 4	sich bewegen, eine richtung einschlagen	_	_	_
LS04657	slaher	stm.	verberator	verberator	_	_
LS04657	slaher	stm.	wollschlager	wollschlager	_	_
LS04660	slah-glocke	f.	schlag-, stundenglocke	stundenglocke	6	0.46153846153846156
LS04663	slah-rëht	stn.	abgabe für das recht vieh zu schlachten	_	_	_
LS04668	slaht	stf.	befestigung, bau.	_	_	_
LS04668	slaht	stf.	das schlagen, züchtigung, marter, plage.	plage	3	0.6
LS04671	slahte	stf.	gattung, art, -lei,	_	_	_
LS04671	slahte	stf.	geschlecht, herkunft, stamm	_	_	_
LS04671	slahte	stf.	tötung, schlachtung, schlacht,	schlacht	4	0.5
LS04672	slahte-hûs	stn.	macellum	macellum	_	_
LS04674	slahten	stn.	das schlachten, gemetzel	schlachten	3	0.3
LS04673	slahten	swv.	töten, schlachten,	schlachten	3	0.3
LS04676	slaht-mânôt	stm.	december.	december	_	_
LS04679	slahtunge	stf.	das töten, das schlachten, gemetzel, mord:	_	_	_
LS04679	slahtunge	stf.	züchtigung, strafe.	_	_	_
LS04682	slam, -mmes	stm.	schlamm, kot,	_	_	_
LS04683	slamp	stm.	gelage.	gelage	_	_
LS04684	slampen	swv.	schlaff herabhangen.	_	_	_
LS04685	slampieren	swv.	unmässig essen	_	_	_
LS04687	slanc	adj.	schlank, mager	schlank	3	0.42857142857142855
LS04688	slange	stswf.	daher auch zur bezeichnung des teufels	_	_	_
LS04688	slange	stswf.	schlange im paradiese	schlange	2	0.25
LS04688	slange	stswf.	schlange,	schlange	_	_
LS04688	slange	swm.	daher auch zur bezeichnung des teufels	_	_	_
LS04688	slange	swm.	schlange im paradiese	schlange	2	0.25
LS04688	slange	swm.	schlange,	schlange	_	_
LS04689	slangëht	adj.	viperus	viperus	_	_
LS04690	slange-lich	adj.	schlangenartig	schlangenartig	_	_
LS04691	slangen-blaphart	stm.	blaph. mit darauf geprägter schlange	_	_	_
LS04692	slangen-bühse	swf.	eine art langer kanonen	_	_	_
LS04694	slangen-künic	stm.	regalus	regalus	_	_
LS04695	slangen-vâher	stm.	schlangenfänger	schlangenfänger	_	_
LS04696	slangen-venger	stm.	dasselbe	dasselbe	_	_
LS04698	slangen-zagel	stm.	schlangenschwanz	schlangenschwanz	_	_
LS04700	slang-wurz	stf.	dracontea	dracontea	_	_
LS04705	slappe	swf.	klappen-  oder beutelförmig herunterhängender teil der kopfbedeckung, kopfbedeckung selbst von klappen-  oder hutform	klappen	2	0.2857142857142857
LS04707	slappern?	swv.	klappern.	klappern	_	_
LS04708	slarfe	swf.	abgetretener schuh, pantoffel	_	_	_
LS04709	slât	stm.	schlot, kamin, ofenloch,	_	_	_
LS04711	slâte	swf.	schilfrohr	schilfrohr	_	_
LS04714	slât-feger	stm.	schlotfeger.	schlotfeger	_	_
LS04716	slave	swm.	sclave, eigentl. kriegsgefangener Slave	Slave	1	0.2
LS04717	slavenîe	stf.	grober wollenstoff u. daraus verfertigter mantel, wie ihn namentl. pilger trugen	_	_	_
LS04720	slê, -wes	adj.	stumpf, matt, kraftlos, träge	_	_	_
LS04721	slê-boum	stm.	carpinus	carpinus	_	_
LS04723	slëc, -ckes	stm.	leckermaul, fresser	_	_	_
LS04723	slëc, -ckes	stm.	schleckerei, leckerei	_	_	_
LS04725	slëc-haft	adj.	genäschig	genäschig	_	_
LS04729	slëcken	swv.	naschen	naschen	_	_
LS04730	sleckern	swv.	maculare	maculare	_	_
LS04732	slëc-miulen	swv.	leckerei treiben.	_	_	_
LS04733	slëc-mûl	stn.	zu folgern aus dem vorig.,	_	_	_
LS04735	slëf	stm.	loch, wunde.	_	_	_
LS04739	slege-kübel	stm.	rührkübel,	rührkübel	_	_
LS04740	slegel	stm.	ort, wo geschlagen, geschlachtet wird: schmiede, schlachthaus,	_	_	_
LS04740	slegel	stm.	werkzeug zum schlagen: schlägel, keule, bengel, flegel, schwerer hammer u. dgl.	flegel	1	0.16666666666666666
LS04741	slegelen	swv.	sich schnell hin u. her bewegen.	bewegen	4	0.5
LS04743	slegel-kübel	stn.	camella	camella	_	_
LS04744	slegel-milch	stf.	buttermilch,	buttermilch	_	_
LS04745	slegel-stil	stm.	stiel eines schlägels	_	_	_
LS04747	slege-mæʒic	adj.	schlachtbar.	schlachtbar	_	_
LS04749	slege-rëgen	stm.	platzregen,	platzregen	_	_
LS04750	slegerîe	stf.	schlägerei, rauferei.	_	_	_
LS04751	slege-rint	stn.	schlachtrind	schlachtrind	_	_
LS04753	slege-schatzen	swv.	den slegeschaz entrichten	slegeschaz	4	0.2857142857142857
LS04752	slege-schaz	stm.	abgabe von waaren, die in die stadt gebracht werden	_	_	_
LS04752	slege-schaz	stm.	der dem inhaber des münzrechtes zukommende anteil an der münze.	_	_	_
LS04756	slege-tor	stn.	falltor	falltor	_	_
LS04759	slege-vaʒ	stn.	sinum	sinum	_	_
LS04760	sleg-ohse	swm.	schlachtochse	schlachtochse	_	_
LS04761	slêhe	swstf.	schlehe,	schlehe	_	_
LS04762	slêhen-kumpost	stm.	eingemachte schlehen.	_	_	_
LS04763	slêhen-tranc	stn.	trank, wein aus schlehen gepresst	_	_	_
LS04764	slêhen-waʒʒer	stn.	dasselbe.	dasselbe	_	_
LS04766	slêh-stûde	f.	schlehdorn	schlehdorn	_	_
LS04767	slëht	adj.	bequem u. leicht:	_	_	_
LS04767	slëht	adj.	bildl. einfältig, gut u. recht, aufrichtig, schlicht, einfach, ungekünstelt, gewöhnlich	_	_	_
LS04767	slëht	adj.	in gerader fläche od. linie, eben, gerad, glatt, gegens. zu krump u. rûch	_	_	_
LS04767	slëht	adj.	nicht kraus od. verwirrt, bildl. klar, richtig, geschlichtet	_	_	_
LS04767	slëht	adj.	nicht voll, leer	_	_	_
LS04767	slëht	adj.	schlicht,	schlicht	_	_
LS04768	slëhte	adv.	einfach, kunstlos:	_	_	_
LS04768	slëhte	adv.	einfach, schlicht, aufrichtig	_	_	_
LS04768	slëhte	adv.	gerade, gerade aus	_	_	_
LS04768	slëhte	adv.	geradezu, schlechthin	_	_	_
LS04768	slëhte	adv.	schlechterdings, gänzlich	_	_	_
LS04768	slëhte	adv.	unordentlich, schlecht:	_	_	_
LS04770	slehte	stn.	genus	genus	_	_
LS04773	slëhtec-heit	stf.	geradheit, aufrichtigkeit,	_	_	_
LS04773	slëhtec-heit	stf.	glätte, ebene,	_	_	_
LS04774	slëhtec-lîche	adv.	in gerader, aufrichtiger weise.	_	_	_
LS04774	slëhtec-lîche	adv.	schwach, schlecht:	_	_	_
LS04777	slëhtes	gen. adv.	aufrichtig:	aufrichtig	_	_
LS04777	slëhtes	gen. adv.	einfach, kunstlos:	_	_	_
LS04777	slëhtes	gen. adv.	gerade, gerade aus	_	_	_
LS04777	slëhtes	gen. adv.	geradezu, schlechthin:	_	_	_
LS04777	slëhtes	gen. adv.	schlechterdings, gänzlich	schlechterdings	9	0.6
LS04778	slëht-heit	stf.	planities	planities	_	_
LS04779	slëht-huor	stn.	fornicatio	fornicatio	_	_
LS04780	slehtigen	swv.	schlachten.	schlachten	_	_
LS04781	slehtiger	stm.	mactarius	mactarius	_	_
LS04782	slëht-lîche	adv.	einfach, ohne gepränge:	_	_	_
LS04782	slëht-lîche	adv.	einfach, ungekünstelt:	_	_	_
LS04782	slëht-lîche	adv.	in gerader, aufrichtiger weise	_	_	_
LS04782	slëht-lîche	adv.	plane	plane	_	_
LS04782	slëht-lîche	adv.	schlechthin, ohne bedingung:	_	_	_
LS04782	slëht-lîche	adv.	unordentlich, schlecht:	_	_	_
LS04785	sleich	stm.	tausch.	tausch	_	_
LS04787	sleichen	swv.	heimlich, unversehens irgendwohin bringen od. geben.	_	_	_
LS04787	sleichen	swv.	tauschen:	tauschen	_	_
LS04791	sleie	swm.	eine art steifen haars?	eine	3	0.6
LS04793	sleierlîn	stn.	kleiner schleier	kleiner	6	0.6
LS04794	sleiern	swv.	peplare	peplare	_	_
LS04796	sleif	adj.	glatt, schlüpfrig	_	_	_
LS04797	sleife	swf.	durch schleifen (des holzes) entstandene spur, weg:	schleifen	3	0.3333333333333333
LS04797	sleife	swf.	gestell, worauf der pflug oder die egge fortgeführt wird	_	_	_
LS04797	sleife	swf.	schleife, schlitten,	schleife	2	0.25
LS04798	sleifec	adj.	dem gleiten od. fallen nahe.	gleiten	3	0.42857142857142855
LS04799	sleifen	swv.	der sol sich dur ein enge sleifen ze got in einen orden	sleifen	0	0.0
LS04799	sleifen	swv.	gleiten machen, lassen.	gleiten	2	0.2857142857142857
LS04799	sleifen	swv.	schleifen, schleppen abs.	schleifen	2	0.2222222222222222
LS04801	sleifen-keten	f.	kette zu einer sleife.	sleife	7	0.5384615384615384
LS04803	sleigern	swv.	verschleiern	verschleiern	_	_
LS04808	sleiʒe	swf.	leuchtspan	leuchtspan	_	_
LS04809	sleiʒen		die rinde abstreifen,	_	_	_
LS04809	sleiʒen		zerreissen, spalten,	_	_	_
LS04810	sleiʒunge	stf.	fissura	fissura	_	_
LS04812	slëmen	swv.	slim machen, umkehren, umstürzen, wenden.	slim	4	0.5714285714285714
LS04816	slemmen	swv.	prassen, schlemmen	schlemmen	2	0.2222222222222222
LS04816	slemmen	swv.	von slam reinigen:	slam	4	0.5714285714285714
LS04817	slempen	swv.	schleppen, schleifen.	schleppen	3	0.3333333333333333
LS04819	slenge	f.	schleuder,	schleuder	_	_
LS04821	slenger	f.	schleuder,	schleuder	_	_
LS04822	slengerer	stm.	schleuderer,	schleuderer	_	_
LS04823	slenken	swv.	schwingen, schleudern.	schwingen	5	0.5555555555555556
LS04825	slenker-brâte	swm.	penis	penis	_	_
LS04824	slenkern	swv.	dasselbe.	dasselbe	_	_
LS04826	slenker-stein	stm.	schleuderstein	schleuderstein	_	_
LS04828	slenzic	adj.	müssig, träge.	_	_	_
LS04829	slêpen	swv.	schleifen, schleppen	schleppen	4	0.4444444444444444
LS04830	slepfen	swv.	entschlüpfen	entschlüpfen	_	_
LS04831	slêp-sac	stm.	schleppsack.	schleppsack	_	_
LS04832	slërfen	stv. I, 3	die füsse schleppend einhergehen	_	_	_
LS04838	slêwe	stf.	stumpfheit, mattigkeit, lauheit	_	_	_
LS04839	slêwe-lich	adj.	stumpf.	stumpf	_	_
LS04846	slic, -ckes	stm.	fresser:	fresser	_	_
LS04846	slic, -ckes	stm.	was man auf einmal slicket: bissen, trunk, schluck.	slicket	5	0.45454545454545453
LS04847	slich	stm.	leise gleitender gang, schleichweg	schleichweg	6	0.5454545454545454
LS04848	slich	stm.	schlick, schlamm, kot.	schlick	3	0.42857142857142855
LS04847	slich	stm.	spur	spur	_	_
LS04849	slîchære	stm.	der einen schleichweg wandelt, schleicher	_	_	_
LS04852	slîchen	stv. III.	leise gleitend gehn, schleichen,	schleichen	4	0.4
LS04854	slîch-lîche	adv.	schleichend, heimlich	_	_	_
LS04855	slicke	swmf.?	loch, öffnung.	_	_	_
LS04857	slicken	swv.	schlingen, schlucken,	schlucken	3	0.3333333333333333
LS04857	slicken	swv.	zupfen	zupfen	_	_
LS04859	slîe	swm.	die schleihe,	_	_	_
LS04860	sliech	stm.	lutum	lutum	_	_
LS04862	sliefen	stv. III.	schliefen durch:	schliefen	2	0.2222222222222222
LS04862	sliefen	stv. III.	schliefen, schlüpfen,	schliefen	2	0.2222222222222222
LS04863	slief-winkel	stn.	schlupfwinkel	schlupfwinkel	_	_
LS04864	slieme	swstm.	bes. eine art dünn gegerbter haut in die fenster u. fenster überh.	_	_	_
LS04864	slieme	swstm.	haut, fell, pergament,	_	_	_
LS04864	slieme	swstm.	netzhaut, zwerchfell.	_	_	_
LS04868	slier	stmn.	lehm, schlamm	_	_	_
LS04867	slier	stswm.	geschwür, beule, bes. an den schamteilen od. unter den achseln	unter	3	0.6
LS04869	slier-brâte	swm.	lumbus	lumbus	_	_
LS04870	slier-dach	stn.	dach von stroh, worunter lehm gemengt ist	dach	6	0.6
LS04872	slieren	swv.	mit lehm untermengen.	_	_	_
LS04871	slieren	swv.	schwären.	schwären	_	_
LS04875	slieʒen	stv. III.	bauen:	bauen	_	_
LS04875	slieʒen	stv. III.	fügen, zusammenfügen, an einander befestigen:	_	_	_
LS04875	slieʒen	stv. III.	in sich schliessen, umfassen, begreifen	schliessen	4	0.4
LS04875	slieʒen	stv. III.	schliessen, verschliessen,	schliessen	4	0.4
LS04877	slieʒunge	stf.	clausura	clausura	_	_
LS04879	slîf	m.	grosser löffel,	_	_	_
LS04878	slif, -ffes	stm.	abgeschliffenheit, abgenutztheit	_	_	_
LS04878	slif, -ffes	stm.	das ausgleiten:	_	_	_
LS04880	slîfære	stm.	schleifer.	schleifer	_	_
LS04882	slîfe	swf.	schleifmüle	schleifmüle	_	_
LS04884	slîfen	stn.	das gleiten, ausglitschen.	gleiten	4	0.5714285714285714
LS04883	slîfen	stv. II.	gleiten machen:	gleiten	4	0.5714285714285714
LS04883	slîfen	stv. II.	gleiten, ausglitschen, gleitend sinken,	gleiten	4	0.5714285714285714
LS04883	slîfen	stv. II.	sich abschleifen	abschleifen	6	0.5454545454545454
LS04886	slif-hûs	stn.	schleifhaus, -müle.	schleifhaus	6	0.5454545454545454
LS04887	slîfine	swf.	dasselbe	dasselbe	_	_
LS04888	slif-mül	f.	dasselbe.	dasselbe	_	_
LS04889	slîf-rat	stn.	rad einer schleifmüle.	_	_	_
LS04890	slif-stat	stf.	lapsorium	lapsorium	_	_
LS04891	slif-stein	stm.	schleif-, wetzstein,	wetzstein	5	0.5
LS04891	slif-stein	stm.	schleifmüle:	schleifmüle	_	_
LS04892	slîfunge	stf.	lapsatio	lapsatio	_	_
LS04895	slihte	stf.	ebene, ebenheit, geradheit, gerader weg	_	_	_
LS04895	slihte	stf.	geradheit, aufrichtigkeit, recht u. billigkeit, einfachheit, einfalt	_	_	_
LS04895	slihte	stf.	glatte fläche, glätte.	glatte	3	0.5
LS04899	slihten	swv.	ausgleichen, beilegen, beruhigen, schlichten	schlichten	3	0.3
LS04899	slihten	swv.	glätten, schärfen:	glätten	4	0.5
LS04899	slihten	swv.	slëht, gerad machen, in ordnung bringen, ebenen, glätten,	machen	4	0.5714285714285714
LS04901	slihter	stm.	politor	politor	_	_
